regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,12,0.75,4.0,16,1024,256,1024,832,186.369,208.16,186.528,0.0073
mixed,16,12,0.75,4.0,16,1024,512,2048,1664,264.255,296.062,256.126,-0.2556
mixed,16,12,0.75,4.0,16,1024,1024,4096,3328,409.118,468.959,399.709,-0.1572
mixed,16,12,0.75,4.0,16,1024,2048,8192,6656,697.402,818.234,683.806,-0.1125
mixed,16,12,0.75,4.0,16,1024,4096,16384,13312,1254.077,1515.582,1252.474,-0.0061
mixed,16,12,0.75,4.0,16,2048,128,512,416,149.473,163.008,148.543,-0.0687
mixed,16,12,0.75,4.0,16,2048,256,1024,832,191.648,210.653,192.543,0.0471
mixed,16,12,0.75,4.0,16,2048,512,2048,1664,268.063,299.136,260.735,-0.2358
mixed,16,12,0.75,4.0,16,2048,1024,4096,3328,412.639,479.933,409.756,-0.0428
mixed,16,12,0.75,4.0,16,2048,2048,8192,6656,694.332,817.727,689.537,-0.0389
mixed,16,12,0.75,4.0,16,2048,4096,16384,13312,1258.591,1512.218,1241.021,-0.0693
mixed,16,12,0.75,4.0,16,4096,128,512,416,161.154,174.753,158.269,-0.2121
mixed,16,12,0.75,4.0,16,4096,256,1024,832,200.672,223.295,204.735,0.1796
mixed,16,12,0.75,4.0,16,4096,512,2048,1664,279.105,313.282,271.293,-0.2286
mixed,16,12,0.75,4.0,16,4096,1024,4096,3328,427.933,490.557,422.878,-0.0807
mixed,16,12,0.75,4.0,16,4096,2048,8192,6656,702.046,833.533,701.276,-0.0059
mixed,16,12,0.75,4.0,16,4096,4096,16384,13312,1266.46,1535.067,1263.803,-0.0099
mixed,16,12,0.75,4.0,16,8192,128,512,416,193.471,206.273,190.398,-0.24
mixed,16,12,0.75,4.0,16,8192,256,1024,832,237.856,258.625,239.262,0.0677
mixed,16,12,0.75,4.0,16,8192,512,2048,1664,314.494,349.345,308.545,-0.1707
mixed,16,12,0.75,4.0,16,8192,1024,4096,3328,461.151,525.215,456.767,-0.0684
mixed,16,12,0.75,4.0,16,8192,2048,8192,6656,739.802,872.063,749.949,0.0767
mixed,16,12,0.75,4.0,16,8192,4096,16384,13312,1298.556,1561.175,1300.029,0.0056
mixed,16,12,0.75,4.0,32,0,128,512,416,141.696,155.939,141.215,-0.0338
mixed,16,12,0.75,4.0,32,0,256,1024,832,183.904,203.615,184.48,0.0292
mixed,16,12,0.75,4.0,32,0,512,2048,1664,260.607,295.393,256.35,-0.1224
mixed,16,12,0.75,4.0,32,0,1024,4096,3328,402.143,478.558,402.115,-0.0004
mixed,16,12,0.75,4.0,32,0,2048,8192,6656,691.325,825.724,688.572,-0.0205
mixed,16,12,0.75,4.0,32,0,4096,16384,13312,1254.458,1512.572,1237.692,-0.065
mixed,16,12,0.75,4.0,32,512,128,512,416,167.935,182.016,166.399,-0.1091
mixed,16,12,0.75,4.0,32,512,256,1024,832,209.343,230.879,211.263,0.0892
mixed,16,12,0.75,4.0,32,512,512,2048,1664,287.774,322.143,282.462,-0.1546
mixed,16,12,0.75,4.0,32,512,1024,4096,3328,432.318,501.823,428.219,-0.059
mixed,16,12,0.75,4.0,32,512,2048,8192,6656,716.06,842.268,713.95,-0.0167
mixed,16,12,0.75,4.0,32,512,4096,16384,13312,1289.755,1533.466,1260.507,-0.12
mixed,16,12,0.75,4.0,32,1024,128,512,416,170.143,182.782,169.023,-0.0886
mixed,16,12,0.75,4.0,32,1024,256,1024,832,212.544,232.958,214.145,0.0784
mixed,16,12,0.75,4.0,32,1024,512,2048,1664,291.871,324.412,285.6,-0.1927
mixed,16,12,0.75,4.0,32,1024,1024,4096,3328,435.582,498.27,430.974,-0.0735
mixed,16,12,0.75,4.0,32,1024,2048,8192,6656,713.312,843.773,711.039,-0.0174
mixed,16,12,0.75,4.0,32,1024,4096,16384,13312,1276.187,1534.43,1272.284,-0.0151
mixed,16,12,0.75,4.0,32,2048,128,512,416,177.025,191.648,177.184,0.0109
mixed,16,12,0.75,4.0,32,2048,256,1024,832,220.544,242.204,222.433,0.0872
mixed,16,12,0.75,4.0,32,2048,512,2048,1664,298.749,333.885,295.038,-0.1056
mixed,16,12,0.75,4.0,32,2048,1024,4096,3328,440.704,508.349,438.239,-0.0364
mixed,16,12,0.75,4.0,32,2048,2048,8192,6656,728.348,860.287,722.846,-0.0417
mixed,16,12,0.75,4.0,32,2048,4096,16384,13312,1285.531,1549.177,1274.81,-0.0407
mixed,16,12,0.75,4.0,32,4096,128,512,416,191.455,203.743,189.918,-0.1251
mixed,16,12,0.75,4.0,32,4096,256,1024,832,236.415,257.823,238.526,0.0986
mixed,16,12,0.75,4.0,32,4096,512,2048,1664,313.79,349.63,308.286,-0.1536
mixed,16,12,0.75,4.0,32,4096,1024,4096,3328,459.646,531.199,460.191,0.0076
mixed,16,12,0.75,4.0,32,4096,2048,8192,6656,737.34,877.277,740.923,0.0256
mixed,16,12,0.75,4.0,32,4096,4096,16384,13312,1313.725,1554.62,1296.476,-0.0716
mixed,16,12,0.75,4.0,32,8192,128,512,416,287.071,299.487,286.08,-0.0798
mixed,16,12,0.75,4.0,32,8192,256,1024,832,329.407,350.942,332.862,0.1604
mixed,16,12,0.75,4.0,32,8192,512,2048,1664,407.933,440.893,401.727,-0.1883
mixed,16,12,0.75,4.0,32,8192,1024,4096,3328,551.938,620.094,548.189,-0.055
mixed,16,12,0.75,4.0,32,8192,2048,8192,6656,837.114,963.933,831.805,-0.0419
mixed,16,12,0.75,4.0,32,8192,4096,16384,13312,1399.707,1665.05,1396.57,-0.0118
mixed,16,12,0.75,4.0,64,0,128,512,416,144.256,157.311,142.527,-0.1324
mixed,16,12,0.75,4.0,64,0,256,1024,832,187.902,207.776,189.728,0.0919
mixed,16,12,0.75,4.0,64,0,512,2048,1664,268.897,300.861,260.254,-0.2704
mixed,16,12,0.75,4.0,64,0,1024,4096,3328,413.022,476.958,404.99,-0.1256
mixed,16,12,0.75,4.0,64,0,2048,8192,6656,695.646,822.111,692.096,-0.0281
mixed,16,12,0.75,4.0,64,0,4096,16384,13312,1258.65,1508.089,1251.45,-0.0289
mixed,16,12,0.75,4.0,64,512,128,512,416,176.767,189.374,174.111,-0.2107
mixed,16,12,0.75,4.0,64,512,256,1024,832,221.024,242.336,223.806,0.1305
mixed,16,12,0.75,4.0,64,512,512,2048,1664,298.462,333.214,293.633,-0.139
mixed,16,12,0.75,4.0,64,512,1024,4096,3328,441.757,509.245,441.825,0.001
mixed,16,12,0.75,4.0,64,512,2048,8192,6656,723.615,860.859,721.981,-0.0119
mixed,16,12,0.75,4.0,64,512,4096,16384,13312,1292.251,1544.184,1277.499,-0.0586
mixed,16,12,0.75,4.0,64,1024,128,512,416,182.079,196.607,181.793,-0.0197
mixed,16,12,0.75,4.0,64,1024,256,1024,832,227.871,248.928,229.023,0.0547
mixed,16,12,0.75,4.0,64,1024,512,2048,1664,305.534,340.384,299.839,-0.1634
mixed,16,12,0.75,4.0,64,1024,1024,4096,3328,449.693,518.11,450.464,0.0113
mixed,16,12,0.75,4.0,64,1024,2048,8192,6656,734.365,857.981,729.757,-0.0373
mixed,16,12,0.75,4.0,64,1024,4096,16384,13312,1296.092,1566.106,1288.953,-0.0264
mixed,16,12,0.75,4.0,64,2048,128,512,416,191.648,205.28,191.234,-0.0304
mixed,16,12,0.75,4.0,64,2048,256,1024,832,237.152,259.488,238.686,0.0687
mixed,16,12,0.75,4.0,64,2048,512,2048,1664,318.203,347.871,311.232,-0.235
mixed,16,12,0.75,4.0,64,2048,1024,4096,3328,459.901,525.887,456.541,-0.0509
mixed,16,12,0.75,4.0,64,2048,2048,8192,6656,741.822,880.19,743.037,0.0088
mixed,16,12,0.75,4.0,64,2048,4096,16384,13312,1309.662,1566.649,1295.964,-0.0533
mixed,16,12,0.75,4.0,64,4096,128,512,416,271.134,285.599,269.12,-0.1392
mixed,16,12,0.75,4.0,64,4096,256,1024,832,313.983,337.438,318.045,0.1732
mixed,16,12,0.75,4.0,64,4096,512,2048,1664,392.51,426.302,387.069,-0.161
mixed,16,12,0.75,4.0,64,4096,1024,4096,3328,538.495,600.766,536.189,-0.037
mixed,16,12,0.75,4.0,64,4096,2048,8192,6656,824.093,953.92,820.156,-0.0303
mixed,16,12,0.75,4.0,64,4096,4096,16384,13312,1384.477,1644.186,1379.453,-0.0193
mixed,16,12,0.75,4.0,64,8192,128,512,416,353.185,365.184,350.271,-0.2429
mixed,16,12,0.75,4.0,64,8192,256,1024,832,394.111,416.157,396.956,0.129
mixed,16,12,0.75,4.0,64,8192,512,2048,1664,472.77,504.384,468.351,-0.1398
mixed,16,12,0.75,4.0,64,8192,1024,4096,3328,619.615,680.508,614.27,-0.0878
mixed,16,12,0.75,4.0,64,8192,2048,8192,6656,900.508,1037.051,896.283,-0.0309
mixed,16,12,0.75,4.0,64,8192,4096,16384,13312,1457.562,1723.066,1457.114,-0.0017
mixed,16,12,0.75,4.0,128,0,128,512,416,152.224,165.44,150.4,-0.138
mixed,16,12,0.75,4.0,128,0,256,1024,832,191.231,213.502,194.72,0.1567
mixed,16,12,0.75,4.0,128,0,512,2048,1664,270.303,302.621,267.358,-0.0911
mixed,16,12,0.75,4.0,128,0,1024,4096,3328,415.967,479.935,416.414,0.007
mixed,16,12,0.75,4.0,128,0,2048,8192,6656,697.341,824.958,691.357,-0.0469
mixed,16,12,0.75,4.0,128,0,4096,16384,13312,1261.37,1523.995,1252.667,-0.0331
mixed,16,12,0.75,4.0,128,512,128,512,416,192.287,205.727,191.969,-0.0237
mixed,16,12,0.75,4.0,128,512,256,1024,832,237.566,257.662,239.199,0.0813
mixed,16,12,0.75,4.0,128,512,512,2048,1664,317.117,350.047,311.521,-0.1699
mixed,16,12,0.75,4.0,128,512,1024,4096,3328,467.103,527.23,463.648,-0.0575
mixed,16,12,0.75,4.0,128,512,2048,8192,6656,741.149,872.573,735.902,-0.0399
mixed,16,12,0.75,4.0,128,512,4096,16384,13312,1302.525,1573.946,1301.912,-0.0023
mixed,16,12,0.75,4.0,128,1024,128,512,416,200.832,214.113,198.623,-0.1663
mixed,16,12,0.75,4.0,128,1024,256,1024,832,246.687,268.892,248.607,0.0865
mixed,16,12,0.75,4.0,128,1024,512,2048,1664,325.855,357.087,317.214,-0.2767
mixed,16,12,0.75,4.0,128,1024,1024,4096,3328,469.44,534.589,470.078,0.0098
mixed,16,12,0.75,4.0,128,1024,2048,8192,6656,750.302,880.35,745.313,-0.0384
mixed,16,12,0.75,4.0,128,1024,4096,16384,13312,1324.665,1577.596,1311.197,-0.0532
mixed,16,12,0.75,4.0,128,2048,128,512,416,274.525,288.799,274.56,0.0025
mixed,16,12,0.75,4.0,128,2048,256,1024,832,317.087,338.783,320.511,0.1578
mixed,16,12,0.75,4.0,128,2048,512,2048,1664,398.463,434.974,392.031,-0.1762
mixed,16,12,0.75,4.0,128,2048,1024,4096,3328,541.312,608.64,540.989,-0.0048
mixed,16,12,0.75,4.0,128,2048,2048,8192,6656,824.956,958.973,818.268,-0.0499
mixed,16,12,0.75,4.0,128,2048,4096,16384,13312,1382.715,1641.88,1383.899,0.0046
mixed,16,12,0.75,4.0,128,4096,128,512,416,352.959,367.424,353.758,0.0552
mixed,16,12,0.75,4.0,128,4096,256,1024,832,396.318,420.126,399.328,0.1264
mixed,16,12,0.75,4.0,128,4096,512,2048,1664,475.42,505.276,466.558,-0.2968
mixed,16,12,0.75,4.0,128,4096,1024,4096,3328,620.031,685.085,620.124,0.0014
mixed,16,12,0.75,4.0,128,4096,2048,8192,6656,900.509,1038.716,898.105,-0.0174
mixed,16,12,0.75,4.0,128,4096,4096,16384,13312,1474.076,1721.178,1453.18,-0.0846
mixed,16,12,0.75,4.0,128,8192,128,512,416,500.415,513.631,498.879,-0.1162
mixed,16,12,0.75,4.0,128,8192,256,1024,832,544.668,566.302,545.632,0.0446
mixed,16,12,0.75,4.0,128,8192,512,2048,1664,623.07,654.974,613.661,-0.2949
mixed,16,12,0.75,4.0,128,8192,1024,4096,3328,767.423,829.404,760.319,-0.1146
mixed,16,12,0.75,4.0,128,8192,2048,8192,6656,1050.205,1186.429,1043.002,-0.0529
mixed,16,12,0.75,4.0,128,8192,4096,16384,13312,1612.411,1869.433,1614.265,0.0072
mixed,16,12,0.75,4.0,256,0,128,512,416,216.543,228.928,213.625,-0.2356
mixed,16,12,0.75,4.0,256,0,256,1024,832,260.064,282.561,263.901,0.1706
mixed,16,12,0.75,4.0,256,0,512,2048,1664,342.207,375.39,336.254,-0.1794
mixed,16,12,0.75,4.0,256,0,1024,4096,3328,483.263,558.27,478.015,-0.07
mixed,16,12,0.75,4.0,256,0,2048,8192,6656,769.212,913.918,759.357,-0.0681
mixed,16,12,0.75,4.0,256,0,4096,16384,13312,1331.771,1600.408,1316.41,-0.0572
mixed,16,12,0.75,4.0,256,512,128,512,416,281.534,296.478,281.372,-0.0108
mixed,16,12,0.75,4.0,256,512,256,1024,832,326.911,345.98,327.871,0.0503
mixed,16,12,0.75,4.0,256,512,512,2048,1664,405.151,437.404,396.094,-0.2808
mixed,16,12,0.75,4.0,256,512,1024,4096,3328,554.75,617.406,544.159,-0.169
mixed,16,12,0.75,4.0,256,512,2048,8192,6656,837.695,976.349,823.611,-0.1016
mixed,16,12,0.75,4.0,256,512,4096,16384,13312,1397.627,1657.212,1382.298,-0.0591
mixed,16,12,0.75,4.0,256,1024,128,512,416,336.382,350.431,338.718,0.1663
mixed,16,12,0.75,4.0,256,1024,256,1024,832,381.854,400.799,383.486,0.0861
mixed,16,12,0.75,4.0,256,1024,512,2048,1664,460.48,491.771,453.888,-0.2107
mixed,16,12,0.75,4.0,256,1024,1024,4096,3328,606.144,672.095,598.845,-0.1107
mixed,16,12,0.75,4.0,256,1024,2048,8192,6656,887.675,1013.405,878.843,-0.0702
mixed,16,12,0.75,4.0,256,1024,4096,16384,13312,1457.404,1716.921,1446.458,-0.0422
mixed,16,12,0.75,4.0,256,2048,128,512,416,374.05,387.678,372.028,-0.1484
mixed,16,12,0.75,4.0,256,2048,256,1024,832,417.597,436.221,419.071,0.0791
mixed,16,12,0.75,4.0,256,2048,512,2048,1664,497.343,531.388,488.48,-0.2603
mixed,16,12,0.75,4.0,256,2048,1024,4096,3328,641.405,701.823,638.393,-0.0499
mixed,16,12,0.75,4.0,256,2048,2048,8192,6656,926.683,1050.172,920.54,-0.0497
mixed,16,12,0.75,4.0,256,2048,4096,16384,13312,1486.779,1740.602,1481.338,-0.0214
mixed,16,12,0.75,4.0,256,4096,128,512,416,518.142,530.878,516.286,-0.1457
mixed,16,12,0.75,4.0,256,4096,256,1024,832,559.677,584.989,562.014,0.0923
mixed,16,12,0.75,4.0,256,4096,512,2048,1664,639.676,673.724,632.574,-0.2086
mixed,16,12,0.75,4.0,256,4096,1024,4096,3328,785.726,848.667,781.404,-0.0687
mixed,16,12,0.75,4.0,256,4096,2048,8192,6656,1069.085,1199.13,1065.116,-0.0305
mixed,16,12,0.75,4.0,256,4096,4096,16384,13312,1642.715,1886.233,1616.954,-0.1058
mixed,16,12,0.75,4.0,256,8192,128,512,416,765.243,777.884,761.564,-0.291
mixed,16,12,0.75,4.0,256,8192,256,1024,832,805.119,827.709,811.709,0.2917
mixed,16,12,0.75,4.0,256,8192,512,2048,1664,885.18,924.22,875.323,-0.2525
mixed,16,12,0.75,4.0,256,8192,1024,4096,3328,1028.377,1094.781,1024.859,-0.053
mixed,16,12,0.75,4.0,256,8192,2048,8192,6656,1311.064,1442.647,1315.294,0.0321
mixed,16,12,0.75,4.0,256,8192,4096,16384,13312,1867.323,2129.656,1866.875,-0.0017
mixed,16,12,0.75,4.0,512,0,128,512,416,332.799,348.32,331.327,-0.0948
mixed,16,12,0.75,4.0,512,0,256,1024,832,378.783,396.959,379.903,0.0616
mixed,16,12,0.75,4.0,512,0,512,2048,1664,457.44,488.509,449.921,-0.242
mixed,16,12,0.75,4.0,512,0,1024,4096,3328,600.382,661.855,600.57,0.0031
mixed,16,12,0.75,4.0,512,0,2048,8192,6656,887.547,1012.348,875.323,-0.0979
mixed,16,12,0.75,4.0,512,0,4096,16384,13312,1447.9,1709.497,1437.658,-0.0392
mixed,16,12,0.75,4.0,512,512,128,512,416,409.694,419.233,406.046,-0.3824
mixed,16,12,0.75,4.0,512,512,256,1024,832,451.07,472.319,450.655,-0.0195
mixed,16,12,0.75,4.0,512,512,512,2048,1664,531.136,561.212,521.983,-0.3043
mixed,16,12,0.75,4.0,512,512,1024,4096,3328,672.606,740.415,670.271,-0.0344
mixed,16,12,0.75,4.0,512,512,2048,8192,6656,956.442,1087.996,950.14,-0.0479
mixed,16,12,0.75,4.0,512,512,4096,16384,13312,1522.618,1787.384,1506.395,-0.0613
mixed,16,12,0.75,4.0,512,1024,128,512,416,474.782,488.988,474.175,-0.0427
mixed,16,12,0.75,4.0,512,1024,256,1024,832,519.228,539.324,520.189,0.0478
mixed,16,12,0.75,4.0,512,1024,512,2048,1664,598.017,631.644,588.286,-0.2894
mixed,16,12,0.75,4.0,512,1024,1024,4096,3328,741.051,806.843,735.706,-0.0812
mixed,16,12,0.75,4.0,512,1024,2048,8192,6656,1022.49,1160.635,1019.261,-0.0234
mixed,16,12,0.75,4.0,512,1024,4096,16384,13312,1592.058,1840.058,1576.667,-0.0621
mixed,16,12,0.75,4.0,512,2048,128,512,416,618.079,634.302,619.809,0.1066
mixed,16,12,0.75,4.0,512,2048,256,1024,832,662.783,683.167,668.093,0.2605
mixed,16,12,0.75,4.0,512,2048,512,2048,1664,742.336,775.004,733.5,-0.2705
mixed,16,12,0.75,4.0,512,2048,1024,4096,3328,882.522,946.974,883.741,0.0189
mixed,16,12,0.75,4.0,512,2048,2048,8192,6656,1172.924,1306.042,1165.819,-0.0534
mixed,16,12,0.75,4.0,512,2048,4096,16384,13312,1730.779,1998.232,1730.107,-0.0025
mixed,16,12,0.75,4.0,512,4096,128,512,416,896.283,909.501,895.165,-0.0846
mixed,16,12,0.75,4.0,512,4096,256,1024,832,941.791,961.083,944.38,0.1342
mixed,16,12,0.75,4.0,512,4096,512,2048,1664,1018.621,1052.859,1012.442,-0.1805
mixed,16,12,0.75,4.0,512,4096,1024,4096,3328,1167.132,1224.475,1160.7,-0.1122
mixed,16,12,0.75,4.0,512,4096,2048,8192,6656,1450.106,1580.059,1441.531,-0.066
mixed,16,12,0.75,4.0,512,4096,4096,16384,13312,2005.338,2268.09,2005.529,0.0007
mixed,16,12,0.75,4.0,512,8192,128,512,416,1449.947,1461.915,1447.61,-0.1953
mixed,16,12,0.75,4.0,512,8192,256,1024,832,1491.578,1512.057,1491.388,-0.0093
mixed,16,12,0.75,4.0,512,8192,512,2048,1664,1570.073,1602.651,1567.706,-0.0727
mixed,16,12,0.75,4.0,512,8192,1024,4096,3328,1712.892,1780.282,1712.028,-0.0128
mixed,16,12,0.75,4.0,512,8192,2048,8192,6656,1999.452,2123.833,1994.138,-0.0427
mixed,16,12,0.75,4.0,512,8192,4096,16384,13312,2551.063,2829.016,2555.222,0.015
mixed,16,12,0.75,4.0,1024,0,128,512,416,587.742,601.119,584.829,-0.2178
mixed,16,12,0.75,4.0,1024,0,256,1024,832,628.026,655.196,632.126,0.1509
mixed,16,12,0.75,4.0,1024,0,512,2048,1664,709.374,738.783,705.534,-0.1306
mixed,16,12,0.75,4.0,1024,0,1024,4096,3328,858.012,921.277,846.141,-0.1876
mixed,16,12,0.75,4.0,1024,0,2048,8192,6656,1135.517,1268.026,1139.645,0.0312
mixed,16,12,0.75,4.0,1024,0,4096,16384,13312,1697.721,1963.48,1699.641,0.0072
mixed,16,12,0.75,4.0,1024,512,128,512,416,762.492,779.998,763.868,0.0786
mixed,16,12,0.75,4.0,1024,512,256,1024,832,806.908,830.46,811.262,0.1849
mixed,16,12,0.75,4.0,1024,512,512,2048,1664,889.403,917.052,881.469,-0.287
mixed,16,12,0.75,4.0,1024,512,1024,4096,3328,1039.227,1102.523,1025.116,-0.2229
mixed,16,12,0.75,4.0,1024,512,2048,8192,6656,1309.019,1454.363,1310.876,0.0128
mixed,16,12,0.75,4.0,1024,512,4096,16384,13312,1870.586,2141.622,1866.265,-0.0159
mixed,16,12,0.75,4.0,1024,1024,128,512,416,922.495,937.724,919.098,-0.2231
mixed,16,12,0.75,4.0,1024,1024,256,1024,832,962.83,983.471,966.059,0.1564
mixed,16,12,0.75,4.0,1024,1024,512,2048,1664,1040.08,1076.298,1037.548,-0.0699
mixed,16,12,0.75,4.0,1024,1024,1024,4096,3328,1187.848,1251.335,1184.779,-0.0483
mixed,16,12,0.75,4.0,1024,1024,2048,8192,6656,1472.901,1599.074,1469.829,-0.0243
mixed,16,12,0.75,4.0,1024,1024,4096,16384,13312,2029.912,2291.348,2035.319,0.0207
mixed,16,12,0.75,4.0,1024,2048,128,512,416,1199.592,1213.45,1197.292,-0.166
mixed,16,12,0.75,4.0,1024,2048,256,1024,832,1243.531,1261.384,1244.136,0.0339
mixed,16,12,0.75,4.0,1024,2048,512,2048,1664,1324.52,1350.599,1312.362,-0.4662
mixed,16,12,0.75,4.0,1024,2048,1024,4096,3328,1463.623,1530.18,1460.837,-0.0419
mixed,16,12,0.75,4.0,1024,2048,2048,8192,6656,1751.869,1876.668,1749.727,-0.0172
mixed,16,12,0.75,4.0,1024,2048,4096,16384,13312,2312.63,2592.433,2304.918,-0.0276
mixed,16,12,0.75,4.0,1024,4096,128,512,416,1751.904,1768.67,1750.558,-0.0803
mixed,16,12,0.75,4.0,1024,4096,256,1024,832,1795.23,1817.404,1796.094,0.039
mixed,16,12,0.75,4.0,1024,4096,512,2048,1664,1875.262,1904.35,1870.015,-0.1804
mixed,16,12,0.75,4.0,1024,4096,1024,4096,3328,2019.352,2085.626,2014.65,-0.0709
mixed,16,12,0.75,4.0,1024,4096,2048,8192,6656,2303.028,2436.501,2302.004,-0.0077
mixed,16,12,0.75,4.0,1024,4096,4096,16384,13312,2867.721,3121.83,2861.069,-0.0262
mixed,16,12,0.75,4.0,1024,8192,128,512,416,2844.937,2855.816,2840.937,-0.3677
mixed,16,12,0.75,4.0,1024,8192,256,1024,832,2889.772,2910.666,2889.836,0.0031
mixed,16,12,0.75,4.0,1024,8192,512,2048,1664,2965.894,2999.144,2962.344,-0.1068
mixed,16,12,0.75,4.0,1024,8192,1024,4096,3328,3106.82,3177.286,3108.839,0.0287
mixed,16,12,0.75,4.0,1024,8192,2048,8192,6656,3395.202,3521.535,3393.281,-0.0152
mixed,16,12,0.75,4.0,1024,8192,4096,16384,13312,3965.846,4216.565,3954.969,-0.0434
mixed,16,12,0.75,4.0,2048,0,128,512,416,1045.71,1057.455,1044.714,-0.0848
mixed,16,12,0.75,4.0,2048,0,256,1024,832,1083.595,1109.996,1093.42,0.3721
mixed,16,12,0.75,4.0,2048,0,512,2048,1664,1168.648,1198.25,1161.642,-0.2367
mixed,16,12,0.75,4.0,2048,0,1024,4096,3328,1310.95,1377.83,1303.817,-0.1067
mixed,16,12,0.75,4.0,2048,0,2048,8192,6656,1594.691,1731.872,1591.651,-0.0222
mixed,16,12,0.75,4.0,2048,0,4096,16384,13312,2163.578,2417.396,2154.039,-0.0376
mixed,16,12,0.75,4.0,2048,512,128,512,416,1378.15,1394.022,1379.526,0.0867
mixed,16,12,0.75,4.0,2048,512,256,1024,832,1420.805,1445.541,1427.495,0.2705
mixed,16,12,0.75,4.0,2048,512,512,2048,1664,1504.483,1537.861,1494.631,-0.2952
mixed,16,12,0.75,4.0,2048,512,1024,4096,3328,1652.898,1711.235,1641.635,-0.1931
mixed,16,12,0.75,4.0,2048,512,2048,8192,6656,1924.762,2058.33,1927.772,0.0225
mixed,16,12,0.75,4.0,2048,512,4096,16384,13312,2499.058,2757.486,2498.356,-0.0027
mixed,16,12,0.75,4.0,2048,1024,128,512,416,1718.494,1732.769,1715.138,-0.2351
mixed,16,12,0.75,4.0,2048,1024,256,1024,832,1760.449,1783.55,1764.801,0.1884
mixed,16,12,0.75,4.0,2048,1024,512,2048,1664,1841.759,1877.918,1833.567,-0.2266
mixed,16,12,0.75,4.0,2048,1024,1024,4096,3328,1988.027,2048.155,1979.837,-0.1362
mixed,16,12,0.75,4.0,2048,1024,2048,8192,6656,2274.36,2396.244,2261.782,-0.1032
mixed,16,12,0.75,4.0,2048,1024,4096,16384,13312,2834.284,3094.953,2825.166,-0.035
mixed,16,12,0.75,4.0,2048,2048,128,512,416,2269.849,2286.33,2267.416,-0.1476
mixed,16,12,0.75,4.0,2048,2048,256,1024,832,2314.164,2335.576,2312.792,-0.0641
mixed,16,12,0.75,4.0,2048,2048,512,2048,1664,2392.725,2422.267,2383.448,-0.314
mixed,16,12,0.75,4.0,2048,2048,1024,4096,3328,2538.101,2602.131,2530.162,-0.124
mixed,16,12,0.75,4.0,2048,2048,2048,8192,6656,2816.556,2949.133,2809.325,-0.0545
mixed,16,12,0.75,4.0,2048,2048,4096,16384,13312,3378.182,3643.074,3375.044,-0.0118
mixed,16,12,0.75,4.0,2048,4096,128,512,416,3363.584,3375.044,3363.461,-0.0107
mixed,16,12,0.75,4.0,2048,4096,256,1024,832,3403.682,3428.932,3408.034,0.1724
mixed,16,12,0.75,4.0,2048,4096,512,2048,1664,3487.297,3515.332,3478.98,-0.2967
mixed,16,12,0.75,4.0,2048,4096,1024,4096,3328,3625.442,3701.761,3623.904,-0.0202
mixed,16,12,0.75,4.0,2048,4096,2048,8192,6656,3907.13,4044.25,3903.743,-0.0247
mixed,16,12,0.75,4.0,2048,4096,4096,16384,13312,4481.106,4739.469,4480.275,-0.0032
mixed,16,12,0.75,4.0,2048,8192,128,512,416,5556.127,5578.4,5556.159,0.0014
mixed,16,12,0.75,4.0,2048,8192,256,1024,832,5599.003,5626.111,5598.558,-0.0164
mixed,16,12,0.75,4.0,2048,8192,512,2048,1664,5682.843,5710.045,5671.965,-0.3999
mixed,16,12,0.75,4.0,2048,8192,1024,4096,3328,5825.626,5886.716,5819.932,-0.0932
mixed,16,12,0.75,4.0,2048,8192,2048,8192,6656,6111.19,6232.691,6110.265,-0.0076
mixed,16,12,0.75,4.0,2048,8192,4096,16384,13312,6661.006,6930.919,6661.776,0.0029
pure,16,14,0.875,4.0,0,0,128,512,464,91.455,101.15,97.247,0.5974
pure,16,14,0.875,4.0,0,0,256,1024,928,136.606,149.085,142.878,0.5026
pure,16,14,0.875,4.0,0,0,512,2048,1856,216.382,236.923,228.957,0.6122
pure,16,14,0.875,4.0,0,0,1024,4096,3712,385.05,414.01,398.841,0.4762
pure,16,14,0.875,4.0,0,0,2048,8192,7424,696.437,758.835,731.219,0.5574
pure,16,14,0.875,4.0,0,0,4096,16384,14848,1324.875,1458.281,1397.865,0.5471
mixed,16,14,0.875,4.0,16,0,128,512,464,112.093,121.502,118.908,0.7243
mixed,16,14,0.875,4.0,16,0,256,1024,928,158.622,169.981,163.549,0.4338
mixed,16,14,0.875,4.0,16,0,512,2048,1856,241.404,259.769,252.636,0.6116
mixed,16,14,0.875,4.0,16,0,1024,4096,3712,403.002,438.167,419.258,0.4623
mixed,16,14,0.875,4.0,16,0,2048,8192,7424,724.211,786.26,752.883,0.4621
mixed,16,14,0.875,4.0,16,0,4096,16384,14848,1348.873,1478.088,1410.185,0.4745
mixed,16,14,0.875,4.0,16,512,128,512,464,145.949,157.468,151.551,0.4863
mixed,16,14,0.875,4.0,16,512,256,1024,928,194.206,203.228,199.355,0.5707
mixed,16,14,0.875,4.0,16,512,512,2048,1856,273.209,294.333,284.316,0.5258
mixed,16,14,0.875,4.0,16,512,1024,4096,3712,440.822,467.384,456.728,0.5988
mixed,16,14,0.875,4.0,16,512,2048,8192,7424,756.213,814.355,787.187,0.5327
