pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
64,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0612,4
64,n<=16,sr<=40%,kvB<=1k,kp=0,0.0673,4
64,n<=16,sr<=40%,kvB<=4k,kp<=1k,-0.0109,4
64,n<=16,sr<=40%,kvB<=4k,kp<=2k,-0.0103,4
64,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0159,4
64,n<=16,sr<=40%,kvB<=4k,kp<=512,-0.0154,4
64,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.0135,4
64,n<=16,sr<=40%,kvB<=4k,kp=0,-0.0162,4
64,n<=16,sr<=70%,kvB<=16k,kp<=1k,-0.0692,2
64,n<=16,sr<=70%,kvB<=16k,kp<=2k,-0.0595,2
64,n<=16,sr<=70%,kvB<=16k,kp<=4k,-0.0718,2
64,n<=16,sr<=70%,kvB<=16k,kp<=512,-0.0258,2
64,n<=16,sr<=70%,kvB<=16k,kp<=8k,-0.0461,2
64,n<=16,sr<=70%,kvB<=16k,kp=0,-0.064,2
64,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.0918,2
64,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.1264,2
64,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.1075,2
64,n<=16,sr<=70%,kvB<=1k,kp<=512,-0.1005,2
64,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.1352,2
64,n<=16,sr<=70%,kvB<=1k,kp=0,-0.0963,2
64,n<=16,sr<=70%,kvB<=4k,kp<=1k,-0.0586,2
64,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.0416,2
64,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.072,2
64,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.0515,2
64,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.0803,2
64,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0771,2
64,n<=16,sr>70%,kvB<=16k,kp<=1k,0.0734,4
64,n<=16,sr>70%,kvB<=16k,kp<=2k,0.0792,4
64,n<=16,sr>70%,kvB<=16k,kp<=4k,0.0785,4
64,n<=16,sr>70%,kvB<=16k,kp<=512,0.0731,4
64,n<=16,sr>70%,kvB<=16k,kp<=8k,0.0899,4
64,n<=16,sr>70%,kvB<=16k,kp=0,0.0706,4
64,n<=16,sr>70%,kvB<=1k,kp<=1k,0.1277,4
64,n<=16,sr>70%,kvB<=1k,kp<=2k,0.1548,4
64,n<=16,sr>70%,kvB<=1k,kp<=4k,0.2188,4
64,n<=16,sr>70%,kvB<=1k,kp<=512,0.1374,4
64,n<=16,sr>70%,kvB<=1k,kp<=8k,0.1404,4
64,n<=16,sr>70%,kvB<=1k,kp=0,0.1695,4
64,n<=16,sr>70%,kvB<=4k,kp<=1k,0.1081,4
64,n<=16,sr>70%,kvB<=4k,kp<=2k,0.0424,4
64,n<=16,sr>70%,kvB<=4k,kp<=4k,0.0791,4
64,n<=16,sr>70%,kvB<=4k,kp<=512,0.0504,4
64,n<=16,sr>70%,kvB<=4k,kp<=8k,0.0211,4
64,n<=16,sr>70%,kvB<=4k,kp=0,-0.0322,4
64,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.0561,2
64,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.0336,2
64,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.0561,2
64,n<=2,sr<=70%,kvB<=16k,kp<=512,0.0903,2
64,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.1094,2
64,n<=2,sr<=70%,kvB<=16k,kp=0,0.1125,2
64,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.079,1
64,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.2026,1
64,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.0797,2
64,n<=2,sr<=70%,kvB<=1k,kp<=512,0.1735,2
64,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.1758,2
64,n<=2,sr<=70%,kvB<=1k,kp=0,0.101,1
64,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.137,2
64,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.0475,2
64,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.0908,2
64,n<=2,sr<=70%,kvB<=4k,kp<=512,0.0525,2
64,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.1091,2
64,n<=2,sr<=70%,kvB<=4k,kp=0,0.116,2
64,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.108,6
64,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.1105,6
64,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.1154,6
64,n<=32,sr<=15%,kvB<=16k,kp<=512,0.1134,6
64,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.1129,6
64,n<=32,sr<=15%,kvB<=16k,kp=0,0.1155,6
64,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0567,6
64,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0528,6
64,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0431,6
64,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0555,6
64,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0487,6
64,n<=32,sr<=15%,kvB<=1k,kp=0,0.0564,6
64,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0994,6
64,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.104,6
64,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.1007,6
64,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0989,6
64,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0989,6
64,n<=32,sr<=15%,kvB<=4k,kp=0,0.1023,6
64,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.057,2
64,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.0586,2
64,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.0506,2
64,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0496,2
64,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0559,2
64,n<=32,sr<=40%,kvB<=16k,kp=0,0.0602,2
64,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0043,2
64,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0138,2
64,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.0395,2
64,n<=32,sr<=40%,kvB<=1k,kp<=512,0.0046,2
64,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0211,2
64,n<=32,sr<=40%,kvB<=1k,kp=0,0.0125,2
64,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.033,2
64,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0497,2
64,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0324,2
64,n<=32,sr<=40%,kvB<=4k,kp<=512,0.051,2
64,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.0341,2
64,n<=32,sr<=40%,kvB<=4k,kp=0,0.0473,2
64,n<=32,sr<=5%,kvB<=16k,kp<=1k,-0.006,2
64,n<=32,sr<=5%,kvB<=16k,kp<=2k,-0.0082,2
64,n<=32,sr<=5%,kvB<=16k,kp<=4k,-0.0059,2
64,n<=32,sr<=5%,kvB<=16k,kp<=512,-0.0073,2
64,n<=32,sr<=5%,kvB<=16k,kp<=8k,-0.0051,2
64,n<=32,sr<=5%,kvB<=16k,kp=0,-0.0095,2
64,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0081,2
64,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.008,2
64,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.0229,2
64,n<=32,sr<=5%,kvB<=1k,kp<=512,-0.0071,2
64,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.0074,2
64,n<=32,sr<=5%,kvB<=1k,kp=0,-0.0012,2
64,n<=32,sr<=5%,kvB<=4k,kp<=1k,-0.0028,2
64,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0022,2
64,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0003,2
64,n<=32,sr<=5%,kvB<=4k,kp<=512,-0.0061,2
64,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0092,2
64,n<=32,sr<=5%,kvB<=4k,kp=0,-0.003,2
64,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.0681,2
64,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.0678,2
64,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.0637,2
64,n<=32,sr<=70%,kvB<=16k,kp<=512,0.0813,2
64,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.0813,2
64,n<=32,sr<=70%,kvB<=16k,kp=0,0.0622,2
64,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.0779,2
64,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.0701,2
64,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.0982,2
64,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.0574,2
64,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.0104,2
64,n<=32,sr<=70%,kvB<=1k,kp=0,-0.0356,2
64,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0144,2
64,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0559,2
64,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.0338,2
64,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0457,2
64,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0047,2
64,n<=32,sr<=70%,kvB<=4k,kp=0,0.0295,2
64,n<=32,sr>70%,kvB<=16k,kp<=1k,0.4713,4
64,n<=32,sr>70%,kvB<=16k,kp<=2k,0.4487,4
64,n<=32,sr>70%,kvB<=16k,kp<=4k,0.4643,4
64,n<=32,sr>70%,kvB<=16k,kp<=512,0.474,4
64,n<=32,sr>70%,kvB<=16k,kp<=8k,0.4333,4
64,n<=32,sr>70%,kvB<=16k,kp=0,0.4909,4
64,n<=32,sr>70%,kvB<=1k,kp<=1k,0.3777,4
64,n<=32,sr>70%,kvB<=1k,kp<=2k,0.4,4
64,n<=32,sr>70%,kvB<=1k,kp<=4k,0.3725,4
64,n<=32,sr>70%,kvB<=1k,kp<=512,0.3672,4
64,n<=32,sr>70%,kvB<=1k,kp<=8k,0.273,4
64,n<=32,sr>70%,kvB<=1k,kp=0,0.4144,4
64,n<=32,sr>70%,kvB<=4k,kp<=1k,0.4719,4
64,n<=32,sr>70%,kvB<=4k,kp<=2k,0.4127,4
64,n<=32,sr>70%,kvB<=4k,kp<=4k,0.4577,4
64,n<=32,sr>70%,kvB<=4k,kp<=512,0.4177,4
64,n<=32,sr>70%,kvB<=4k,kp<=8k,0.4261,4
64,n<=32,sr>70%,kvB<=4k,kp=0,0.4456,4
64,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.0076,2
64,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.01,2
64,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.0203,2
64,n<=4,sr<=40%,kvB<=16k,kp<=512,0.0032,2
64,n<=4,sr<=40%,kvB<=16k,kp<=8k,-0.0163,2
64,n<=4,sr<=40%,kvB<=16k,kp=0,-0.0042,2
64,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.0178,2
64,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.028,2
64,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.0582,2
64,n<=4,sr<=40%,kvB<=1k,kp<=512,0.0778,2
64,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.1099,2
64,n<=4,sr<=40%,kvB<=1k,kp=0,0.0253,2
64,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.0482,2
64,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.0383,2
64,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.0118,2
64,n<=4,sr<=40%,kvB<=4k,kp<=512,0.0231,2
64,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.0235,2
64,n<=4,sr<=40%,kvB<=4k,kp=0,0.0371,2
64,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.0704,2
64,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.0585,2
64,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.058,2
64,n<=4,sr<=70%,kvB<=16k,kp<=512,0.0503,2
64,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.0628,2
64,n<=4,sr<=70%,kvB<=16k,kp=0,0.0553,2
64,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0699,2
64,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.194,2
64,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.2699,2
64,n<=4,sr<=70%,kvB<=1k,kp<=512,0.145,2
64,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.3455,2
64,n<=4,sr<=70%,kvB<=1k,kp=0,-0.0343,2
64,n<=4,sr<=70%,kvB<=4k,kp<=1k,-0.0655,2
64,n<=4,sr<=70%,kvB<=4k,kp<=2k,-0.0434,2
64,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0587,2
64,n<=4,sr<=70%,kvB<=4k,kp<=512,-0.0573,2
64,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.075,2
64,n<=4,sr<=70%,kvB<=4k,kp=0,-0.1189,2
64,n<=4,sr>70%,kvB<=16k,kp<=1k,-0.04,2
64,n<=4,sr>70%,kvB<=16k,kp<=2k,-0.0171,2
64,n<=4,sr>70%,kvB<=16k,kp<=4k,0.0466,2
64,n<=4,sr>70%,kvB<=16k,kp<=512,0.0231,2
64,n<=4,sr>70%,kvB<=16k,kp<=8k,0.0325,2
64,n<=4,sr>70%,kvB<=16k,kp=0,-0.0126,2
64,n<=4,sr>70%,kvB<=1k,kp<=1k,0.1522,2
64,n<=4,sr>70%,kvB<=1k,kp<=2k,0.0713,2
64,n<=4,sr>70%,kvB<=1k,kp<=4k,0.2257,1
64,n<=4,sr>70%,kvB<=1k,kp<=512,0.1136,2
64,n<=4,sr>70%,kvB<=1k,kp<=8k,-0.1783,2
64,n<=4,sr>70%,kvB<=1k,kp=0,-0.2274,2
64,n<=4,sr>70%,kvB<=4k,kp<=1k,0.0322,2
64,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.0274,2
64,n<=4,sr>70%,kvB<=4k,kp<=4k,0.0179,2
64,n<=4,sr>70%,kvB<=4k,kp<=512,-0.0393,2
64,n<=4,sr>70%,kvB<=4k,kp<=8k,0.02,2
64,n<=4,sr>70%,kvB<=4k,kp=0,0.049,2
64,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.1241,4
64,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.1214,4
64,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1266,4
64,n<=64,sr<=15%,kvB<=16k,kp<=512,0.1222,4
64,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1278,4
64,n<=64,sr<=15%,kvB<=16k,kp=0,0.1217,4
64,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.1846,4
64,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.1814,4
64,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.1767,4
64,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1815,4
64,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.1791,4
64,n<=64,sr<=15%,kvB<=1k,kp=0,0.1897,4
64,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1245,4
64,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.1287,4
64,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.1268,4
64,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1234,4
64,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.1282,4
64,n<=64,sr<=15%,kvB<=4k,kp=0,0.1263,4
64,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.736,2
64,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.7404,2
64,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.742,2
64,n<=64,sr<=40%,kvB<=16k,kp<=512,0.7401,2
64,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.7292,2
64,n<=64,sr<=40%,kvB<=16k,kp=0,0.7391,2
64,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.7364,2
64,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.6916,2
64,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.7163,2
64,n<=64,sr<=40%,kvB<=1k,kp<=512,0.7245,2
64,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.7445,2
64,n<=64,sr<=40%,kvB<=1k,kp=0,0.7264,2
64,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.728,2
64,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.7177,2
64,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.7264,2
64,n<=64,sr<=40%,kvB<=4k,kp<=512,0.7251,2
64,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.7289,2
64,n<=64,sr<=40%,kvB<=4k,kp=0,0.7271,2
64,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.0199,6
64,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.021,6
64,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0217,6
64,n<=64,sr<=5%,kvB<=16k,kp<=512,0.021,6
64,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.02,6
64,n<=64,sr<=5%,kvB<=16k,kp=0,0.0217,6
64,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0806,6
64,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0806,6
64,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0844,6
64,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0805,6
64,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0873,6
64,n<=64,sr<=5%,kvB<=1k,kp=0,0.0824,6
64,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.0223,6
64,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0276,6
64,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0295,6
64,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0254,6
64,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0288,6
64,n<=64,sr<=5%,kvB<=4k,kp=0,0.0316,6
64,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.633,2
64,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.6332,2
64,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.6426,2
64,n<=64,sr<=70%,kvB<=16k,kp<=512,0.6465,2
64,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.6356,2
64,n<=64,sr<=70%,kvB<=16k,kp=0,0.6358,2
64,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.644,2
64,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.6406,2
64,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.6287,2
64,n<=64,sr<=70%,kvB<=1k,kp<=512,0.6477,2
64,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.5892,2
64,n<=64,sr<=70%,kvB<=1k,kp=0,0.6382,2
64,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.6124,2
64,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.6203,2
64,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.6304,2
64,n<=64,sr<=70%,kvB<=4k,kp<=512,0.6249,2
64,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.6226,2
64,n<=64,sr<=70%,kvB<=4k,kp=0,0.6371,2
64,n<=64,sr>70%,kvB<=16k,kp<=1k,0.645,4
64,n<=64,sr>70%,kvB<=16k,kp<=2k,0.6264,4
64,n<=64,sr>70%,kvB<=16k,kp<=4k,0.6961,4
64,n<=64,sr>70%,kvB<=16k,kp<=512,0.629,4
64,n<=64,sr>70%,kvB<=16k,kp<=8k,0.6179,4
64,n<=64,sr>70%,kvB<=16k,kp=0,0.6737,4
64,n<=64,sr>70%,kvB<=1k,kp<=1k,0.6139,4
64,n<=64,sr>70%,kvB<=1k,kp<=2k,0.592,4
64,n<=64,sr>70%,kvB<=1k,kp<=4k,0.6124,4
64,n<=64,sr>70%,kvB<=1k,kp<=512,0.5765,4
64,n<=64,sr>70%,kvB<=1k,kp<=8k,0.6486,4
64,n<=64,sr>70%,kvB<=1k,kp=0,0.6433,4
64,n<=64,sr>70%,kvB<=4k,kp<=1k,0.6111,4
64,n<=64,sr>70%,kvB<=4k,kp<=2k,0.637,4
64,n<=64,sr>70%,kvB<=4k,kp<=4k,0.6332,4
64,n<=64,sr>70%,kvB<=4k,kp<=512,0.5949,4
64,n<=64,sr>70%,kvB<=4k,kp<=8k,0.6974,4
64,n<=64,sr>70%,kvB<=4k,kp=0,0.6072,4
64,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.021,2
64,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.0165,2
64,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.0217,2
64,n<=8,sr<=15%,kvB<=16k,kp<=512,0.0128,2
64,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.0268,2
64,n<=8,sr<=15%,kvB<=16k,kp=0,0.0296,2
64,n<=8,sr<=15%,kvB<=1k,kp<=1k,-0.0123,2
64,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0277,2
64,n<=8,sr<=15%,kvB<=1k,kp<=4k,-0.015,2
64,n<=8,sr<=15%,kvB<=1k,kp<=512,0.0145,2
64,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.0277,2
64,n<=8,sr<=15%,kvB<=1k,kp=0,0.0087,2
64,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.022,2
64,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.0267,2
64,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.0271,2
64,n<=8,sr<=15%,kvB<=4k,kp<=512,0.0161,2
64,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0338,2
64,n<=8,sr<=15%,kvB<=4k,kp=0,0.0167,2
64,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.0155,4
64,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.0167,4
64,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0163,4
64,n<=8,sr<=40%,kvB<=16k,kp<=512,0.007,4
64,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0245,4
64,n<=8,sr<=40%,kvB<=16k,kp=0,0.0272,4
64,n<=8,sr<=40%,kvB<=1k,kp<=1k,-0.0017,4
64,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.014,4
64,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.0077,4
64,n<=8,sr<=40%,kvB<=1k,kp<=512,-0.0138,4
64,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.0222,4
64,n<=8,sr<=40%,kvB<=1k,kp=0,-0.0199,4
64,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.0354,4
64,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0346,4
64,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.032,4
64,n<=8,sr<=40%,kvB<=4k,kp<=512,0.0484,4
64,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.0264,4
64,n<=8,sr<=40%,kvB<=4k,kp=0,0.0288,4
64,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.0072,2
64,n<=8,sr<=70%,kvB<=16k,kp<=2k,-0.0016,2
64,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.0053,2
64,n<=8,sr<=70%,kvB<=16k,kp<=512,0.0195,2
64,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.0228,2
64,n<=8,sr<=70%,kvB<=16k,kp=0,0.0107,2
64,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.0192,2
64,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.1129,2
64,n<=8,sr<=70%,kvB<=1k,kp<=4k,-0.0918,2
64,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.0396,2
64,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.0457,2
64,n<=8,sr<=70%,kvB<=1k,kp=0,-0.0352,2
64,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0696,2
64,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0543,2
64,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.0699,2
64,n<=8,sr<=70%,kvB<=4k,kp<=512,0.063,2
64,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.0812,2
64,n<=8,sr<=70%,kvB<=4k,kp=0,0.0697,2
64,n<=8,sr>70%,kvB<=16k,kp<=1k,0.0499,4
64,n<=8,sr>70%,kvB<=16k,kp<=2k,0.0794,4
64,n<=8,sr>70%,kvB<=16k,kp<=4k,0.0444,4
64,n<=8,sr>70%,kvB<=16k,kp<=512,0.0664,4
64,n<=8,sr>70%,kvB<=16k,kp<=8k,0.0632,4
64,n<=8,sr>70%,kvB<=16k,kp=0,0.0364,4
64,n<=8,sr>70%,kvB<=1k,kp<=1k,0.1733,4
64,n<=8,sr>70%,kvB<=1k,kp<=2k,0.1717,4
64,n<=8,sr>70%,kvB<=1k,kp<=4k,0.1579,4
64,n<=8,sr>70%,kvB<=1k,kp<=512,0.1717,4
64,n<=8,sr>70%,kvB<=1k,kp<=8k,0.1759,4
64,n<=8,sr>70%,kvB<=1k,kp=0,0.1579,4
64,n<=8,sr>70%,kvB<=4k,kp<=1k,0.0876,4
64,n<=8,sr>70%,kvB<=4k,kp<=2k,0.0922,4
64,n<=8,sr>70%,kvB<=4k,kp<=4k,0.1244,4
64,n<=8,sr>70%,kvB<=4k,kp<=512,0.1098,4
64,n<=8,sr>70%,kvB<=4k,kp<=8k,0.1025,4
64,n<=8,sr>70%,kvB<=4k,kp=0,0.0984,4
128,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.225,4
128,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.2228,4
128,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.2204,4
128,n<=128,sr<=15%,kvB<=16k,kp<=512,0.2279,4
128,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.2226,4
128,n<=128,sr<=15%,kvB<=16k,kp=0,0.2227,4
128,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.2203,4
128,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.1992,4
128,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.2022,4
128,n<=128,sr<=15%,kvB<=1k,kp<=512,0.2067,4
128,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.2086,4
128,n<=128,sr<=15%,kvB<=1k,kp=0,0.204,4
128,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.2155,4
128,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.2081,4
128,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.2138,4
128,n<=128,sr<=15%,kvB<=4k,kp<=512,0.2103,4
128,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.2115,4
128,n<=128,sr<=15%,kvB<=4k,kp=0,0.2112,4
128,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.2649,2
128,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.2445,2
128,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.2547,2
128,n<=128,sr<=40%,kvB<=16k,kp<=512,0.251,2
128,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.2571,2
128,n<=128,sr<=40%,kvB<=16k,kp=0,0.2651,2
128,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.2034,2
128,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.2196,2
128,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.2055,2
